gbif_id,scientific_name,event_date,year,month,latitude,longitude,coordinate_uncertainty_m,county,locality,basis_of_record,dataset_key,individual_count,issue_flags
4597174730,"Alligator mississippiensis (Daudin, 1801)",2024-03-14T16:16,2024.0,3.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597181610,"Alligator mississippiensis (Daudin, 1801)",2024-03-14T16:12,2024.0,3.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597294348,"Alligator mississippiensis (Daudin, 1801)",2024-03-06T16:15:29,2024.0,3.0,30.380436,-89.617504,72.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597331527,"Alligator mississippiensis (Daudin, 1801)",2024-03-07T16:05:18,2024.0,3.0,30.380223,-89.617558,135.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597348395,"Alligator mississippiensis (Daudin, 1801)",2024-03-06T16:18:47,2024.0,3.0,30.379102,-89.617613,51.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597359360,"Alligator mississippiensis (Daudin, 1801)",2024-03-06T07:24:51,2024.0,3.0,30.37925,-89.617738,78.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597385361,"Alligator mississippiensis (Daudin, 1801)",2024-03-12T16:12:14,2024.0,3.0,30.380269,-89.617477,106.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597393204,"Alligator mississippiensis (Daudin, 1801)",2024-03-11T14:21:36,2024.0,3.0,30.379183,-89.617597,92.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597444272,"Alligator mississippiensis (Daudin, 1801)",2024-03-11T14:20:06,2024.0,3.0,30.380254,-89.617493,93.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597573655,"Alligator mississippiensis (Daudin, 1801)",2024-03-16T09:02:55,2024.0,3.0,30.400775,-88.755317,21.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597598633,"Alligator mississippiensis (Daudin, 1801)",2024-03-14T16:15,2024.0,3.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597602668,"Alligator mississippiensis (Daudin, 1801)",2024-03-14T16:15,2024.0,3.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4597616558,"Alligator mississippiensis (Daudin, 1801)",2024-03-14T16:13,2024.0,3.0,30.382252,-89.617849,386.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4599792210,"Alligator mississippiensis (Daudin, 1801)",2024-03-21T11:34,2024.0,3.0,30.391854,-88.791068,189.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4600057059,"Alligator mississippiensis (Daudin, 1801)",2024-03-23T12:05,2024.0,3.0,33.278477,-88.795724,51.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4600118487,"Alligator mississippiensis (Daudin, 1801)",2024-03-22T17:22:17,2024.0,3.0,30.397791,-88.790781,23.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4600155102,"Alligator mississippiensis (Daudin, 1801)",2024-03-23T09:36,2024.0,3.0,33.274725,-88.790422,11.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4606971920,"Alligator mississippiensis (Daudin, 1801)",2024-03-29T12:27,2024.0,3.0,33.266897,-88.798031,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4607490944,"Alligator mississippiensis (Daudin, 1801)",2024-03-31T13:37:30,2024.0,3.0,31.976739,-91.012913,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4976281690,"Alligator mississippiensis (Daudin, 1801)",2024-03-11T13:18:59,2024.0,3.0,32.5787,-89.869775,5.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4987802967,"Alligator mississippiensis (Daudin, 1801)",2024-03-13T13:08:51,2024.0,3.0,30.398224,-88.791015,802.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
5759940726,"Alligator mississippiensis (Daudin, 1801)",2024-03-13T17:05:45,2024.0,3.0,33.092554,-90.989268,8975.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4606908947,"Alligator mississippiensis (Daudin, 1801)",2024-04-02T13:06,2024.0,4.0,30.4321,-88.658264,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4607256778,"Alligator mississippiensis (Daudin, 1801)",2024-04-04T14:13,2024.0,4.0,32.579434,-89.869955,3229.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4607263900,"Alligator mississippiensis (Daudin, 1801)",2024-04-04T13:14,2024.0,4.0,32.579434,-89.869955,3229.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4607453778,"Alligator mississippiensis (Daudin, 1801)",2024-04-04T13:14,2024.0,4.0,32.579434,-89.869955,3229.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4607516970,"Alligator mississippiensis (Daudin, 1801)",2024-04-04T13:14,2024.0,4.0,32.579434,-89.869955,3229.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4607668125,"Alligator mississippiensis (Daudin, 1801)",2024-04-07T08:39,2024.0,4.0,33.27323,-88.790408,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4846910814,"Alligator mississippiensis (Daudin, 1801)",2024-04-15T10:19,2024.0,4.0,30.33215,-88.572189,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4846944084,"Alligator mississippiensis (Daudin, 1801)",2024-04-13T14:06:40,2024.0,4.0,32.556986,-89.224826,303454.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4846952210,"Alligator mississippiensis (Daudin, 1801)",2024-04-11T18:22:21,2024.0,4.0,30.397743,-88.792053,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4851863227,"Alligator mississippiensis (Daudin, 1801)",2024-04-21T14:49:48,2024.0,4.0,32.523338,-89.94736,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4851909794,"Alligator mississippiensis (Daudin, 1801)",2024-04-18T07:21:40,2024.0,4.0,30.239697,-89.066731,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4851992755,"Alligator mississippiensis (Daudin, 1801)",2024-04-21T17:54:54,2024.0,4.0,30.397892,-88.790245,5.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4852054074,"Alligator mississippiensis (Daudin, 1801)",2024-04-17T17:46:06,2024.0,4.0,30.397881,-88.790214,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4852158940,"Alligator mississippiensis (Daudin, 1801)",2024-04-25T10:40,2024.0,4.0,30.400782,-88.755207,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4852161242,"Alligator mississippiensis (Daudin, 1801)",2024-04-28T15:16:15,2024.0,4.0,32.378474,-90.01737,5.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4852836911,"Alligator mississippiensis (Daudin, 1801)",2024-04-20T13:41:51,2024.0,4.0,32.522813,-89.937938,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4852857849,"Alligator mississippiensis (Daudin, 1801)",2024-04-20T11:31:13,2024.0,4.0,30.4141,-88.541662,108.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4852861267,"Alligator mississippiensis (Daudin, 1801)",2024-04-21T09:58:19,2024.0,4.0,32.522955,-89.967847,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4853042427,"Alligator mississippiensis (Daudin, 1801)",2024-04-25T10:40,2024.0,4.0,30.400774,-88.755211,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4853056989,"Alligator mississippiensis (Daudin, 1801)",2024-04-21T15:16:57,2024.0,4.0,32.523123,-89.949105,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4891750061,"Alligator mississippiensis (Daudin, 1801)",2024-04-07T10:40:02,2024.0,4.0,32.589188,-89.791251,932.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
5844121713,"Alligator mississippiensis (Daudin, 1801)",2024-04-24T13:29:48,2024.0,4.0,33.271219,-88.777619,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
6441906039,"Alligator mississippiensis (Daudin, 1801)",2024-04-03T11:40:29,2024.0,4.0,30.406667,-88.817772,5.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4854786291,"Alligator mississippiensis (Daudin, 1801)",2024-05-02T11:52:51,2024.0,5.0,30.379153,-89.617646,64.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4854814153,"Alligator mississippiensis (Daudin, 1801)",2024-05-06T06:56:01,2024.0,5.0,30.23825,-89.422964,59.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4854888428,"Alligator mississippiensis (Daudin, 1801)",2024-05-02T13:21,2024.0,5.0,30.400815,-88.752104,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4855048629,"Alligator mississippiensis (Daudin, 1801)",2024-05-03T11:05:33,2024.0,5.0,32.032614,-88.697661,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4855301154,"Alligator mississippiensis (Daudin, 1801)",2024-05-02T13:21,2024.0,5.0,30.40082,-88.752109,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4855551205,"Alligator mississippiensis (Daudin, 1801)",2024-05-07T16:10:15,2024.0,5.0,30.379286,-89.615758,132.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4863651887,"Alligator mississippiensis (Daudin, 1801)",2024-05-09T12:37:39,2024.0,5.0,30.415281,-88.792377,23.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4863777554,"Alligator mississippiensis (Daudin, 1801)",2024-05-05T09:45:42,2024.0,5.0,33.262853,-88.77934,26.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4863798808,"Alligator mississippiensis (Daudin, 1801)",2024-05-05T09:40:28,2024.0,5.0,33.263111,-88.779009,32.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4867680598,"Alligator mississippiensis (Daudin, 1801)",2024-05-17T14:10:46,2024.0,5.0,33.26853,-88.863137,9.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4867909134,"Alligator mississippiensis (Daudin, 1801)",2024-05-15T16:14:24,2024.0,5.0,30.397781,-88.790421,2840.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4872405055,"Alligator mississippiensis (Daudin, 1801)",2024-05-24T13:13:19,2024.0,5.0,30.379547,-89.615872,220.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4872580817,"Alligator mississippiensis (Daudin, 1801)",2024-05-21T18:00:16,2024.0,5.0,32.392637,-90.027039,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4872596866,"Alligator mississippiensis (Daudin, 1801)",2024-05-22T19:04:44,2024.0,5.0,33.321027,-88.881465,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4872641640,"Alligator mississippiensis (Daudin, 1801)",2024-05-20T08:44,2024.0,5.0,33.523683,-88.462062,80.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4875348285,"Alligator mississippiensis (Daudin, 1801)",2024-05-22T18:40,2024.0,5.0,32.522715,-89.967193,8.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4919636954,"Alligator mississippiensis (Daudin, 1801)",2024-05-27T12:51:42,2024.0,5.0,30.752645,-88.800743,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4950016698,"Alligator mississippiensis (Daudin, 1801)",2024-05-18T10:33:34,2024.0,5.0,33.291797,-88.803925,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
5108309037,"Alligator mississippiensis (Daudin, 1801)",2024-05-28T11:37,2024.0,5.0,32.52376,-91.068164,2664.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4892202862,"Alligator mississippiensis (Daudin, 1801)",2024-06-08T10:47:44,2024.0,6.0,30.397922,-88.7901,8.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4901044227,"Alligator mississippiensis (Daudin, 1801)",2024-06-17T07:03,2024.0,6.0,32.514185,-90.981135,15.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4901558556,"Alligator mississippiensis (Daudin, 1801)",2024-06-13T15:33,2024.0,6.0,33.282657,-88.778683,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4901590051,"Alligator mississippiensis (Daudin, 1801)",2024-06-19T18:25:50,2024.0,6.0,32.523154,-89.949608,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4902033887,"Alligator mississippiensis (Daudin, 1801)",2024-06-12T15:20,2024.0,6.0,33.263309,-88.778931,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4903845053,"Alligator mississippiensis (Daudin, 1801)",2024-06-26T09:19:41,2024.0,6.0,30.237075,-89.421805,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4903962334,"Alligator mississippiensis (Daudin, 1801)",2024-06-27T16:39:27,2024.0,6.0,33.763064,-90.143475,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4904208866,"Alligator mississippiensis (Daudin, 1801)",2024-06-01T13:00:41,2024.0,6.0,30.416191,-88.639862,99.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4919709700,"Alligator mississippiensis (Daudin, 1801)",2024-06-27T12:00,2024.0,6.0,31.816343,-90.138725,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
5237827387,"Alligator mississippiensis (Daudin, 1801)",2024-06-08T12:04:11,2024.0,6.0,32.351068,-90.072326,82.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4910851884,"Alligator mississippiensis (Daudin, 1801)",2024-07-19T18:38:29,2024.0,7.0,30.397953,-88.790122,4.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4921769730,"Alligator mississippiensis (Daudin, 1801)",2024-07-27T11:07,2024.0,7.0,31.361497,-91.417723,1844.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4952708547,"Alligator mississippiensis (Daudin, 1801)",2024-08-24T15:35:48,2024.0,8.0,33.304273,-88.844433,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4987580290,"Alligator mississippiensis (Daudin, 1801)",2024-09-10T17:48,2024.0,9.0,32.388091,-89.967976,2.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4952520755,"Alligator mississippiensis (Daudin, 1801)",2024-10-01T10:05,2024.0,10.0,33.271136,-88.783644,185.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4954387820,"Alligator mississippiensis (Daudin, 1801)",2024-10-11T13:15:45,2024.0,10.0,30.381251,-89.617843,119.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4954687758,"Alligator mississippiensis (Daudin, 1801)",2024-10-08T09:01:50,2024.0,10.0,30.262663,-89.398012,,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4973829665,"Alligator mississippiensis (Daudin, 1801)",2024-10-20T10:26,2024.0,10.0,30.331858,-88.571969,5.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4976272707,"Alligator mississippiensis (Daudin, 1801)",2024-10-24T14:41,2024.0,10.0,30.788564,-89.807172,143.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
4976380847,"Alligator mississippiensis (Daudin, 1801)",2024-10-24T14:59,2024.0,10.0,30.788781,-89.807293,48.0,,,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,"COORDINATE_ROUNDED,CONTINENT_DERIVED_FROM_COORDINATES,TAXON_ID_NOT_FOUND"
